comments,label
"['nguruss', 'blass']",0.0
"['sabar', 'lihat', 'pasang', 'debat', 'capress']",0.0
"['eman', 'bikin', 'batal', 'pilih']",0.0
"['atas', 'awan']",1.0
"['belum', 'clear', 'kpu', 'rubah', 'undang', 'undang', 'batas', 'calon presiden', 'wacapres', 'batas', 'usia']",0.0
"['partai', 'nyasa', 'khianat', 'bangsa', 'nanti', 'mentang', 'bapak', 'seorng', 'presiden', 'serba', 'instant', 'tolg', 'mash', 'banyak', 'jenderal', 'pantas', 'wapres']",0.0
"['hasil', 'kerja', 'solo', 'pilih', 'wapres', 'bapak', 'kuasa', 'usaha', 'mengharpkan', 'kur']",0.0
"['culas', 'licik']",0.0
"['sudah', 'kayak', 'mie', 'saja', 'instan']",1.0
"['khianat', 'rakyat', 'coming', 'soon']",0.0
"['mas', 'tinggal', 'pdi', 'partai', 'khianat', 'rakyat', 'tuju', 'kalo', 'tenggelam', 'sekaliam']",1.0
"['inti', 'menang', 'kuasa']",0.0
"['keren', 'jabat', 'anggap', 'khianat', 'rapopo', 'jamin', 'berhianat', 'rakyat']",0.0
"['semangat', 'tenang', 'tenang', 'rakyat']",0.0
"['dalam', 'negara', 'demokrasi', 'pindah', 'parpol', 'gugat', 'usia', 'calon presiden', 'calon wakil presiden', 'demokrasi', 'hasil', 'ketok', 'palu', 'ketua', 'harus', 'hormat', 'karena', 'putus', 'final', 'lepas', 'hubung', 'keluarga', 'ber', 'andai', 'andai']",0.0
"['kalo', 'kader', 'sudah', 'pecat']",0.0
"['serius', 'tanya', 'kondisi', 'sehat', 'baik']",1.0
['setujuu'],1.0
"['aniess', 'baik']",0.0
"['clear', 'mah', 'orang', 'tanya', 'bran', 'bran']",0.0
"['anak', 'presiden', 'keluar', 'taring', 'karena', 'rendah', 'presiden', 'publik']",0.0
"['ira', 'strategi', 'banteng']",1.0
"['sudah', 'tahu', 'pilih']",0.0
"['apapa', 'saja', 'tarik', 'politik', 'nambahin', 'guys']",1.0
"['tidak apa', 'bagaimana', 'wkl', 'semua', 'tidak apa']",0.0
"['sedih', 'bahan', 'guyon', 'bahan', 'lelucon', 'kembanglambe', 'sesak', 'nasib', 'sesuk', 'piye', 'nang']",0.0
"['ajar', 'generasi', 'muda', 'halal', 'capai', 'tuju']",0.0
['hasil'],0.0
"['ambisi', 'calon wakil presiden', 'dengan', 'akal', 'undang', 'undang', 'menghianati', 'partai', 'besar', 'nama', 'pilih', 'menghianati', 'rakyat', 'rubah', 'undang', 'undang']",0.0
"['apa', 'sebut', 'cinta', 'milu']",0.0
"['media', 'belah', 'sudah', 'bilang', 'temu', 'rudy', 'balikin', 'kata', 'tinggal']",1.0
['hidupp'],0.0
"['partai', 'saja', 'khianat', 'posisi', 'rakyat', 'khianat', 'ngeri', 'pilih', 'belot']",1.0
['respek'],1.0
"['foto', 'lucu', 'sudah', 'betebaran', 'album', 'mirip', 'bapak']",0.0
"['bekh', 'raja', 'bok', 'jangan', 'sampai', 'presiden']",1.0
['main'],0.0
"['jilat', 'teruus']",0.0
"['clear', 'sampo', 'kali', 'ah']",0.0
"['tumbuh', 'jmbt']",0.0
"['pahit', 'pahit', 'pahit', 'pahit']",0.0
"['kalo', 'kalah', 'bagaimana', 'tenang', 'paman', 'menang']",1.0
"['jabat', 'kuasa', 'hancur', 'curang']",0.0
"['sandiwara', 'baca']",0.0
"['keren', 'sekali', 'mantap']",1.0
"['orang', 'gila', 'jabat', 'memang', 'biyasany', 'pduli', 'kata', 'orang', 'karena', 'mrasa', 'puny', 'beking', 'sangat', 'kuat']",0.0
"['gacor', 'kakek', 'kasih', 'depo', 'main', 'situs', 'gacor']",0.0
"['saja', 'kuar', 'gerindra', 'pamit', 'pinang', 'calon wakil presiden', 'pamit', 'terima', 'terima', 'kasih', 'paman']",1.0
"['nyapres', 'ndagel', 'kalah', 'menang', 'lho']",1.0
"['saja', 'hemat', 'anggar', 'negara']",0.0
"['memang', 'resmi', 'partai']",0.0
"['kayak', 'begitu', 'bela', 'idola', 'kerja', 'enak', 'kali', 'makan', 'jamin', 'heran', 'orang', 'begitu', 'bela', 'saya', 'tetap', 'bintangemon', 'bingung', 'mau', 'pilih', 'dosa', 'saya', 'maaf', 'wkwkwkkwkw']",1.0
"['ngeri', 'ya', 'omong', 'netizen', 'kayak', 'tahu', 'begitu']",1.0
"['enak', 'sekali', 'hidup', 'mas', 'turut']",1.0
"['moga', 'mas']",1.0
"['dasar', 'kutu', 'loncat']",0.0
"['politik', 'mah', 'darah', 'kandung', 'ribut', 'entar', 'baik']",0.0
"['khianat', 'ting', 'kubu', 'merah']",0.0
"['pandang', 'hehe']",0.0
"['yang', 'bilang', 'lihat', 'betapa', 'sabar', 'kucil', 'tum', 'partai', 'padahal', 'posisi', 'bapak', 'presiden', 'salah', 'anak', 'anak', 'sakit', 'lihat', 'deh', 'kasih', 'indonesia', 'saja', 'oknum', 'rendah', 'internal']",0.0
['usak'],0.0
"['awam', 'politik', 'jiwa', 'kenegarawan', 'mundur', 'kursi', 'wali', 'kota', 'solo', 'beliau', 'wali', 'kota', 'kereta', 'pdi']",0.0
"['hidup', 'enak', 'tenang', 'santsi', 'saja', 'hidup', 'tantang', 'sejati', 'hidup', 'penuh', 'juang', 'seru', 'kalo']",0.0
"['kacang', 'polong']",0.0
"['moga', 'manuver', 'politik', 'gaya', 'surakarta', 'diri', 'kota', 'raja', 'muda', 'gelar', 'susuhunan', 'paku', 'buwono', 'lahir', 'wafat', 'akibat', 'hancur', 'keraton', 'kartasura', 'pasu', 'turun', 'tionghoa', 'jawa', 'perang', 'rebut', 'mahkota', 'serah', 'daulat', 'raja', 'mataram', 'islam', 'voc', 'akibat', 'hutang', 'raja', 'voc', 'lunas', 'masa']",0.0
"['kalo', 'penghiant']",0.0
"['tunjuk', 'ucap', 'mbah', 'uti', 'salah', 'hina']",0.0
"['setia', 'pdip', 'gapol']",0.0
"['calon presiden', 'bawah', 'holding', 'company', 'pdiperjuangan', 'nyapres', 'karena', 'penting', 'ikn', 'pilih', 'bijak']",0.0
"['tahun', 'golput']",1.0
"['jadi', 'derita', 'saksi', 'kuasa', 'presiden', 'batas', 'kuasa', 'langgeng', 'kuasa', 'rakyat', 'kuasa', 'tuhan', 'maha', 'esa', 'soekarnobapakbangsa']",1.0
"['tidak apa', 'orang', 'dapat', 'jabat', 'enak']",0.0
"['jangan', 'dengar', 'berita', 'panas', 'panas', 'panas']",0.0
"['belum', 'wapres', 'saja', 'sudah', 'berhianat', 'partai', 'bagaimana', 'sudah', 'wapres', 'gampang', 'berhianat', 'rakyat', 'kebelet', 'obsesi', 'tong']",0.0
"['ngapa', 'begitu', 'foto', 'capture', 'konten', 'wibawa', 'loh', 'asem', 'banget']",1.0
"['sampon', 'clear']",0.0
"['sudah', 'arah', 'kuasa', 'penuh']",0.0
"['tidak apa', 'deh', 'suka']",0.0
"['tidak', 'anggap', 'memang', 'iya']",0.0
"['hmm', 'begitu', 'ya']",0.0
"['wartawan', 'banyak', 'tanya', 'dilaporin', 'paman', 'palu', 'indonesia', 'goyang']",1.0
"['polling', 'calon presiden', 'cek']",1.0
['tidack'],0.0
"['jabat', 'bilang', 'sudah', 'alam', 'sudah', 'jabat', 'gubernur', 'bagaimana']",1.0
"['wis', 'manut', 'pokoke', 'jos', 'gandos']",1.0
"['masalah', 'sempat', 'berkarir', 'lebih', 'salah', 'halang']",1.0
"['tinggal', 'berani', 'mudur', 'wali', 'kota', 'karena', 'mbalelo', 'partai', 'usung', 'bagus', 'bang', 'pilih', 'cawapresnya', 'langsung', 'undur', 'wagub', 'dki', 'contoh', 'pimpin', 'massa']",1.0
['senyum'],0.0
"['proses', 'sptnya', 'mungkin', 'khianat']",1.0
"['rakus', 'sampai', 'anak', 'kasih', 'jabat']",1.0
"['yangg', 'pussingg', 'ngeliatan', 'politik', 'akhri', 'mending', 'lihat', 'story', 'saya', 'refreshing']",1.0
['malu'],1.0
"['ambisi', 'kuasa', 'negeri', 'ckck']",0.0
"['muda', 'sekali', 'tolong', 'kasih', 'tahu', 'dukung', 'bagus']",0.0
"['tidak apa', 'khianat']",0.0
"['biar', 'kuat', 'selesai', 'sampai', 'gerak', 'layar', 'lurah']",1.0
"['ora', 'dwe', 'isin', 'mas', 'mas']",0.0
"['kalo', 'keluarga', 'cemara', 'harta', 'harga', 'keluarga', 'keluarga', 'kasih', 'jabat', 'politik', 'biar', 'sejahtera']",0.0
"['otomatis', 'kalah']",0.0
"['sudah', 'khianat', 'rakyat', 'kalo']",0.0
"['diam', 'tolah', 'toleh', 'gerak', 'anak', 'bagi', 'jabat', 'kabeh']",1.0
"['kacang', 'lupa', 'kulit']",1.0
"['mereka', 'jujur']",0.0
"['terima', 'kasih', 'paman']",0.0
"['harga', 'juang', 'pancasila', 'eling', 'mas', 'eling', 'mumpung', 'belum', 'kampanye']",1.0
"['moga', 'amanah', 'moga', 'manut', 'kuasa', 'olok', 'olok', 'malu']",1.0
"['pimpin', 'pegang', 'omong', 'esuk', 'sore', 'mbengi', 'delle']",1.0
['gimik'],1.0
"['rumongso', 'duwe', 'dekengan']",0.0
"['indonesia', 'bebas', 'oligarki', 'mimpi']",1.0
"['kalo', 'kalah', 'end']",1.0
"['sah', 'etika', 'jelek']",0.0
"['sudah', 'over', 'main', 'sudah', 'negara']",0.0
"['dukung', 'memang']",0.0
"['malu', 'kuasa', 'anak', 'maksimal', 'lambat', 'presiden']",0.0
"['tampang', 'culun', 'culas']",0.0
"['sabar', 'lihat', 'debat']",0.0
"['rentan', 'bloon']",0.0
"['untung', 'israel', 'ikut', 'pildun', 'fifa', 'solo', 'coba', 'kalo']",0.0
['calon'],0.0
"['didik', 'kalo', 'endingnya', 'nipu', 'rakyat', 'mending', 'tidak usah', 'contoh']",0.0
['capekdehh'],0.0
"['tahu', 'kalah', 'halus']",0.0
"['pdip', 'saja', 'berani', 'bisa', 'khianat']",0.0
"['masalah', 'ucrit', 'sudah', 'kebelet', 'rakus', 'kuasa']",1.0
"['iya', 'tidak apa', 'mas', 'urat', 'malu', 'sudah', 'pedot']",0.0
['sombong'],1.0
"['orang', 'tahu', 'berterimakasih']",1.0
"['deh', 'tebak', 'skenario']",0.0
"['orang', 'suka', 'bungkuk', 'etika', 'sopan', 'orang', 'ngeprank']",0.0
"['komen', 'takut', 'turun', 'jangan', 'ethes']",1.0
['paman'],0.0
"['drama', 'banteng']",0.0
"['tidak', 'asa', 'walikota', 'saja', 'pdi', 'tidak', 'bahaya', 'teh', 'sifat', 'begini']",1.0
"['politik', 'kawan', 'lawan', 'penting', 'sempat']",0.0
"['pdi', 'ambil', 'alih', 'milu', 'sempurna']",0.0
"['lah', 'memang', 'keluarga', 'mereka', 'mah', 'malu', 'bhg', 'kayak', 'kayak']",1.0
"['anak', 'presiden', 'suka']",1.0
"['manusia', 'kepala', 'kutu', 'loncat', 'plinplan']",0.0
"['nanti', 'keok', 'kanan', 'dukung', 'bilang', 'kader', 'pdip']",0.0
"['prihatin', 'ambisius', 'kuasa', 'tonton', 'rakyat', 'publik', 'rakyat', 'bodoh', 'kuat', 'kuasa', 'republik', 'milik', 'atas', 'hukum', 'perkosa', 'lingkar', 'kuasa', 'gampang', 'republik', 'bangun']",1.0
"['sah', 'saja', 'sih', 'nama', 'politik']",0.0
"['boneka', 'lemah', 'saya', 'sukses', 'pimpin', 'indonesia', 'bukti', 'kalo', 'cinta']",0.0
"['bingung', 'pilih']",0.0
"['planga', 'plongo', 'tatap', 'kosong']",1.0
"['jabat', 'korupsi', 'duit', 'rakyat', 'khianat']",1.0
"['ribut', 'terus', 'netim', 'yaudahlah', 'tinggal', 'pilih', 'saja', 'kenapa']",0.0
"['emak', 'redbull', 'ajak', 'dari', 'golkar', 'jadi', 'calon wakil presiden', 'untuk', 'lawan', 'calon wakil presiden', 'golkar', 'izin', 'sowan', 'juga', 'dari', 'golkar', 'spi', 'sekarang', 'tidak', 'ribut', 'anda', 'ajar', 'berhianat', 'politik', 'playing', 'victim']",0.0
"['saran', 'saja', 'mas', 'rendah', 'hati', 'meninggalakan', 'tempat', 'orang', 'orang', 'pongah', 'sikap', 'orang']",1.0
"['urip', 'wes', 'enak', 'rak', 'popo', 'kabeh', 'engah', 'mas', 'engah']",0.0
"['tunggu', 'debat', 'calon presiden', 'ajaah']",0.0
"['clear', 'minimal', 'tegas', 'resmi']",0.0
['muda'],1.0
"['anak', 'paman']",0.0
"['sumph', 'sudah', 'kali', 'pilih', 'allin', 'saja', 'malas', 'wakil']",0.0
"['partai', 'saja', 'tanggap', 'santuy', 'kalo', 'negara', 'coba', 'coba', 'kayak', 'praktik', 'saja']",1.0
"['kayak', 'klan', 'sudah', 'jalan', 'red', 'bull']",0.0
"['milu', 'hasil', 'calon', 'langgar', 'etika', 'paksa', 'sifat', 'asli', 'kandidat', 'jabat', 'apa', 'laku']",1.0
"['ambius', 'kuasa']",0.0
"['benalu', 'usak', 'demokrasi', 'wowo', 'tinggal', 'dukung']",1.0
"['apakh', 'juga', 'akan', 'pnghint', 'rakyat']",0.0
"['mesti', 'anggota', 'partai', 'jadin', 'calon wakil presiden', 'golkar', 'dukung', 'koalisi', 'lawan', 'gantung', 'bijak', 'partai']",0.0
"['tarik', 'bocil', 'kebo']",0.0
"['keponakan', 'paman']",1.0
"['hati', 'skenario', 'lawan']",0.0
['mas'],0.0
"['pilih', 'anak', 'attitude', 'nol']",1.0
['yess'],1.0
"['majuu', 'gibran rakabuming', 'yess']",1.0
['penghi'],0.0
['good'],0.0
"['planga', 'plongo', 'jilid']",0.0
"['mikir', 'hianati', 'bagaimana']",0.0
"['kalah', 'karier', 'kandas', 'deh', 'mirip']",0.0
"['penghianatan', 'politikus', 'nama']",0.0
"['iya', 'sudah', 'langsung', 'lantik', 'biar', 'dana', 'triliun', 'milu', 'butuh', 'rakyat', 'begitu']",0.0
"['deklarasi', 'calon presiden', 'wapres', 'hadap', 'tum', 'pdip', 'kembali', 'kata', 'izin', 'pamit', 'main', 'kaki', 'saja', 'paket', 'pilih', 'kalah', 'gabung']",0.0
"['hasbunallah', 'wanikmal', 'wakil', 'nikmal', 'maula', 'wanikman', 'nasir', 'lahaula', 'walaquwata', 'illabillah', 'hil', 'aliyil', 'adzim', 'free', 'and', 'save', 'palestina']",0.0
"['karakter', 'bawa']",0.0
"['inti', 'jangan', 'moncong', 'putih']",0.0
['gemessh'],0.0
"['menghianati', 'redbull', 'hallal', 'hukum']",0.0
"['politik', 'kejam', 'kenal', 'kawan', 'lawan', 'terkadang', 'etika', 'capai', 'tuju', 'politik']",1.0
"['jadi', 'tugas', 'partai']",0.0
"['dukung', 'status', 'jalan', 'tol', 'mantap', 'dukung', 'integritas', 'kapabilitas', 'mimpin', 'negeri']",1.0
"['presiden', 'kerja', 'nol']",0.0
"['politik', 'muluu', 'muncul', 'beranda', 'sampai', 'enek', 'baca']",0.0
"['teu', 'nanaon']",0.0
"['pamit', 'mundur', 'gegara', 'caplin']",0.0
"['dapat', 'periode', 'hasil', 'wapres', 'calon presiden', 'periode', 'karena', 'sudah', 'golkar', 'kans', 'tum', 'golkar', 'wapres']",0.0
"['nama', 'kerja', 'kiri', 'kanan', 'orang', 'pdi']",0.0
"['khianat', 'dukung', 'khianat', 'partai', 'cocok']",0.0
"['anti', 'banteng']",0.0
"['pilih', 'apalagi', 'jaya', 'banteng', 'banteng', 'dinasty']",1.0
"['temu', 'tidak', 'baik', 'ujung']",0.0
"['sekarep', 'putra', 'mahkota']",1.0
"['biasa', 'memang']",0.0
